Gene	SRR5828214	SRR5828215	SRR5828216	SRR5828217
ENSMUSG00000031059	6955.632	1879.099	2918.5952	2506.3328
ENSMUSG00000031060	5892.2	1635.4203	1726.9684	2040.4926
ENSMUSG00000031065	1051.1089	459.4885	601.2867	578.9061
ENSMUSG00000031066	957.01447	400.55246	586.3022	717.95306
ENSMUSG00000031068	11033.089	3784.4373	6939.2637	3278.0862
ENSMUSG00000031070	0.0	0.0	0.0	0.0
ENSMUSG00000031072	1088.6829	207.3405	259.186	276.75464
ENSMUSG00000031073	0.0	0.0	0.0	0.0
ENSMUSG00000031074	0.0	4.008212	7.4088383	5.5938206
ENSMUSG00000031075	2.4899938	1.8133321	3.2512867	3.5766582
ENSMUSG00000031077	1406.262	395.75293	496.10742	443.68958
ENSMUSG00000031078	14.551749	25.12406	15.908929	34.595627
ENSMUSG00000031079	136.28496	64.74089	96.90016	68.145004
ENSMUSG00000031085	0.0	0.0	0.0	0.0
ENSMUSG00000031089	0.0	0.0	0.0	1.8678102
ENSMUSG00000031090	651.72815	140.58656	140.03139	329.6802
ENSMUSG00000031093	11464.407	4344.256	6999.8833	4734.955
ENSMUSG00000031095	4777.8096	2310.513	2097.2659	1546.9253
ENSMUSG00000031097	0.0	0.0	0.7032474	1.5404252
ENSMUSG00000031098	0.0	0.0	0.0	0.0
ENSMUSG00000031099	0.0	0.0	0.0	0.0
ENSMUSG00000031101	17188.826	5795.598	8092.142	7637.6177
ENSMUSG00000031103	17026.486	6043.4536	5437.68	7523.712
ENSMUSG00000031104	1.8986768	1.0055863	0.0	0.94403285
ENSMUSG00000031105	504.5822	173.40193	275.09125	167.1342
ENSMUSG00000031107	911.0003	464.91882	791.687	389.01727
ENSMUSG00000031109	1090.269	450.20084	607.1611	541.62836
ENSMUSG00000031111	0.0	0.0	0.0	0.0
ENSMUSG00000031112	8900.574	2759.3123	3019.5298	1921.4143
ENSMUSG00000031118	0.0	0.0	0.0	0.0
ENSMUSG00000031119	0.0	4.0775557	5.1596713	6.580428
ENSMUSG00000031125	47.764004	20.8509	16.13327	20.935572
ENSMUSG00000031129	4350.7974	1437.6067	1246.6266	1783.8545
ENSMUSG00000031130	0.0	0.0	0.0	0.0
ENSMUSG00000031131	0.0	0.0	0.0	0.0
ENSMUSG00000031132	0.0	18.014477	9.0703	13.745474
ENSMUSG00000031133	11639.752	5775.6133	6619.515	5135.794
ENSMUSG00000031134	5194.278	1226.1248	1626.6333	1526.998
ENSMUSG00000031137	593.776	197.12779	174.15149	748.4848
ENSMUSG00000031138	0.9972735	0.0	1.9350396	0.9908358
ENSMUSG00000031139	0.0	0.0	0.0	0.0
ENSMUSG00000031142	0.0	0.0	2.07235	1.8911215
ENSMUSG00000031143	1567.4725	550.363	621.83594	709.7167
ENSMUSG00000031144	62.49791	9.0077505	13.855926	13.861189
ENSMUSG00000031145	190.49396	82.627785	95.45465	121.14686
ENSMUSG00000031146	16197.318	5435.9487	7688.7666	7224.764
ENSMUSG00000031147	2.5185559	1.3198857	1.2262194	2.4414937
ENSMUSG00000031148	4918.14	1437.5605	1379.9327	1751.9062
ENSMUSG00000031149	1068.473	434.17648	533.4801	495.77014
ENSMUSG00000031150	121.86714	7.795608	2.407143	9.256077
ENSMUSG00000031153	1491.2041	640.3402	961.20245	772.2012
ENSMUSG00000031154	6175.1323	1745.8231	1739.7465	2511.8098
ENSMUSG00000031155	15243.864	6037.7075	6738.2456	8939.05
ENSMUSG00000031156	1371.7456	378.58105	340.18954	442.74042
ENSMUSG00000031157	5012.948	1510.5222	1611.5398	1912.2692
ENSMUSG00000031158	2649.7197	615.9957	600.16547	954.87274
ENSMUSG00000031160	0.0	0.0	0.0	0.0
ENSMUSG00000031161	1245.413	609.21094	327.99985	648.86017
ENSMUSG00000031162	0.88623357	36.95607	23.176186	71.3385
ENSMUSG00000031163	0.0	0.0	0.0	0.0
ENSMUSG00000031165	10190.459	2591.5369	2588.8416	3336.609
ENSMUSG00000031166	431.62717	162.8796	303.6517	422.52463
ENSMUSG00000031167	75249.23	21787.879	25720.918	16355.562
ENSMUSG00000031168	6370.8667	1716.4701	1768.6788	2223.9775
ENSMUSG00000031169	0.0	10.118316	0.0	8.383328
ENSMUSG00000031170	1.7288823	11.652618	0.0	2.2833092
ENSMUSG00000031171	1202.9407	424.37183	484.1804	482.49426
ENSMUSG00000031173	0.8426262	4.619983	0.0	0.0
ENSMUSG00000031174	290.41647	124.747505	153.65186	114.29989
ENSMUSG00000031176	3702.1755	1062.6196	1108.503	1556.4004
ENSMUSG00000031179	0.0	0.0	0.0	0.0
ENSMUSG00000031181	0.0	0.0	0.0	0.0
ENSMUSG00000031182	0.0	0.0	0.0	0.0
ENSMUSG00000031189	1.0291265	1.0102485	0.98248434	0.0
ENSMUSG00000031194	0.0	0.0	0.0	0.0
ENSMUSG00000031196	69.36841	6.450314	27.236704	6.6438866
ENSMUSG00000031197	6161.3374	2626.6846	3278.305	1533.844
ENSMUSG00000031198	6181.615	1813.016	3220.0564	1950.2603
ENSMUSG00000031200	139.47609	86.87278	119.45486	88.29486
ENSMUSG00000031201	3207.7952	1303.3273	1552.8983	1309.6844
ENSMUSG00000031202	35.026684	21.624939	16.630175	15.80379
ENSMUSG00000031204	0.0	0.0	0.0	0.0
ENSMUSG00000031207	87350.6	29154.12	28563.12	33967.01
ENSMUSG00000031209	1.1749315	11.227559	2.7286713	23.258217
ENSMUSG00000031210	0.0	0.0	2.1288028	0.0
ENSMUSG00000031212	0.0	1.0454788	2.0277433	0.0
ENSMUSG00000031214	10.249718	80.6447	7.3568296	7.501366
ENSMUSG00000031216	102.03896	39.02186	52.705845	136.48347
ENSMUSG00000031217	274.4849	42.665985	51.31498	71.943634
ENSMUSG00000031220	13.973316	8.257868	14.219747	5.792958
ENSMUSG00000031221	4600.766	1400.9812	2127.4526	1980.4053
ENSMUSG00000031224	10.65278	6.0167685	5.0657396	9.619358
ENSMUSG00000031226	4988.13	1734.734	3010.893	1635.4147
ENSMUSG00000031227	213.07674	125.91324	90.13111	125.370476
ENSMUSG00000031229	11722.562	5562.993	5657.8594	7122.044
ENSMUSG00000031230	0.0	0.0	0.0	0.0
ENSMUSG00000031231	19922.314	4354.0127	3594.1875	3486.1582
ENSMUSG00000031232	12110.338	5306.75	4580.413	3922.6213
ENSMUSG00000031233	0.9561793	0.0	0.0	0.0
ENSMUSG00000031239	1115.1665	363.97986	651.6527	483.69873
ENSMUSG00000031241	0.0	1.009182	0.0	0.0
ENSMUSG00000031242	2144.106	779.9151	1025.3256	842.94995
ENSMUSG00000031245	6342.4414	2048.0872	2367.067	2307.2395
ENSMUSG00000031246	7087.078	3054.036	2671.2827	3385.3054
ENSMUSG00000031250	0.0	0.0	0.0	0.0
ENSMUSG00000031253	0.0	0.0	0.0	0.0
ENSMUSG00000031255	1.1844649	9.840467	3.17966	14.764447
ENSMUSG00000031256	8010.1016	2983.7136	2646.959	2848.1533
ENSMUSG00000031257	21.516592	17.404129	12.172018	13.408039
ENSMUSG00000031258	64.218605	14.640578	14.938362	30.521845
ENSMUSG00000031262	2904.1138	853.34894	1293.914	837.1015
ENSMUSG00000031264	140.87553	320.91858	251.68489	394.14005
ENSMUSG00000031266	1051.8013	605.2469	433.8659	1178.839
ENSMUSG00000031270	0.95615244	0.0	0.0	0.0
ENSMUSG00000031271	0.0	0.0	0.0	0.0
ENSMUSG00000031273	5.8401527	0.0	2.0200331	0.95373666
ENSMUSG00000031274	2.5509274	0.0	0.0	0.48492303
ENSMUSG00000031278	9339.495	3423.8088	5163.9907	3047.782
ENSMUSG00000031283	0.0	0.0	0.0	0.0
ENSMUSG00000031284	2.410758	1.5833883	0.78935975	9.049654
ENSMUSG00000031285	13.420028	3.0680041	0.99006826	1.9433839
ENSMUSG00000031286	1.0752752	1.0058886	0.0	0.0
ENSMUSG00000031289	0.0	0.0	0.0	0.0
ENSMUSG00000031290	10.245133	3.931485	0.0	3.3819547
ENSMUSG00000031292	155.3945	64.53209	54.292656	66.65827
ENSMUSG00000031293	2.0091977	2.9584053	3.9380774	1.9525744
ENSMUSG00000031294	6.730438	5.004232	1.0371767	1.894736
ENSMUSG00000031295	2137.1624	840.9104	392.64734	911.0682
ENSMUSG00000031297	48.971016	70.29481	26.955166	21.318851
ENSMUSG00000031298	0.9561108	0.0	0.0	0.0
ENSMUSG00000031299	9311.613	3334.7227	3283.842	2897.578
ENSMUSG00000031302	10.16296	3.1554904	11.410839	14.789645
ENSMUSG00000031303	40.199917	19.736105	34.50574	18.32891
ENSMUSG00000031304	37272.594	14594.503	18075.096	19444.518
ENSMUSG00000031309	18786.877	5054.028	4901.9917	4830.259
ENSMUSG00000031310	1615.0796	570.9996	726.17676	771.838
ENSMUSG00000031311	44506.492	10322.689	9454.037	16831.13
ENSMUSG00000031312	3.4650128	9.932091	2.6518207	10.598692
ENSMUSG00000031314	8414.224	4055.6406	5043.1113	3283.9126
ENSMUSG00000031320	155841.77	63105.33	108691.33	70645.71
ENSMUSG00000031323	0.0	0.0	0.0	0.0
ENSMUSG00000031326	0.0	0.0	0.0	0.0
ENSMUSG00000031327	214.02863	87.0431	77.83557	88.78343
ENSMUSG00000031328	59930.438	18240.445	17871.928	23205.713
ENSMUSG00000031329	0.0	0.9949073	2.0354292	1.9553409
ENSMUSG00000031330	0.0	0.0	0.0	0.0
ENSMUSG00000031333	6433.416	2867.9026	2664.475	1827.439
ENSMUSG00000031337	654.6617	273.50446	363.67163	337.26456
ENSMUSG00000031340	2.3357642	0.8769905	0.0	1.6237922
ENSMUSG00000031342	54.52206	21.550243	17.65849	13.304933
ENSMUSG00000031343	1.9482584	1.9294425	0.0	0.96003
ENSMUSG00000031344	0.9578539	0.0	0.0	0.0
ENSMUSG00000031347	5660.0195	1486.6322	3299.472	1636.0176
ENSMUSG00000031349	3592.6746	1011.8553	894.4335	1012.9569
ENSMUSG00000031351	0.0	1.041968	0.0	0.95500016
ENSMUSG00000031352	3500.1138	1264.1578	1414.2372	700.8151
ENSMUSG00000031353	31498.705	10520.186	14060.656	9662.698
ENSMUSG00000031354	0.0	0.0	0.0	0.0
ENSMUSG00000031355	94.7993	64.69017	39.570793	44.48151
ENSMUSG00000031357	2570.7393	956.8377	1349.6714	1060.0768
ENSMUSG00000031358	4958.322	1493.6228	2149.3545	1469.4106
ENSMUSG00000031360	3544.901	1267.3029	2511.9648	1784.2372
ENSMUSG00000031362	192.93933	118.10512	265.86713	171.92046
ENSMUSG00000031364	0.0	1.0183996	1.0005816	0.97229147
ENSMUSG00000031365	2358.2458	1141.4125	1053.883	952.382
ENSMUSG00000031367	1799.2782	703.33826	1007.7845	523.157
ENSMUSG00000031370	1783.3379	579.2149	712.2732	688.92926
ENSMUSG00000031371	1724.5006	728.26843	863.68866	557.3774
ENSMUSG00000031372	0.0	0.0	0.0	0.0
ENSMUSG00000031373	1163.3038	613.11334	711.32745	667.5635
ENSMUSG00000031374	3.958265	4.5869	5.401478	1.0106069
ENSMUSG00000031375	0.5587588	0.0	0.0	3.9139433
ENSMUSG00000031376	3.4901867	0.0	0.0	0.9303398
ENSMUSG00000031377	8.408548	1.1971624	37.571285	7.348291
ENSMUSG00000031378	2695.7424	923.3411	951.7321	1572.1146
ENSMUSG00000031379	156.10574	87.78829	91.47622	102.07225
ENSMUSG00000031380	22.387066	6.962839	10.113378	10.636699
ENSMUSG00000031381	1724.6119	1025.6256	1143.0449	737.2227
ENSMUSG00000031382	1.7243583	9.953361	2.9843175	6.0980916
ENSMUSG00000031383	44.790115	13.839638	13.948907	14.035216
ENSMUSG00000031384	0.0	0.0	0.0	0.0
ENSMUSG00000031385	27.836807	8.418066	11.818801	9.855224
ENSMUSG00000031386	22793.53	6615.807	4954.707	6904.34
ENSMUSG00000031387	111.7179	134.69904	286.1822	277.08994
ENSMUSG00000031388	3951.8455	1020.0674	1157.8809	1298.5527
ENSMUSG00000031389	4193.8203	1313.6461	1860.1079	2178.2158
ENSMUSG00000031390	0.0	0.0	0.0	0.0
ENSMUSG00000031391	494.74243	223.08104	176.62221	473.01193
ENSMUSG00000031392	11645.903	2064.1309	1889.7401	4648.9805
ENSMUSG00000031393	4625.8516	1309.114	1182.8943	1918.2825
ENSMUSG00000031394	0.0	0.0	0.0	0.0
ENSMUSG00000031397	0.9957928	0.9992095	2.9550445	0.9679214
ENSMUSG00000031398	14.411244	39.164917	51.60722	31.491903
ENSMUSG00000031399	638.27966	169.20703	209.13382	340.57492
ENSMUSG00000031400	13793.472	6700.9956	2520.2056	6335.249
ENSMUSG00000031402	3175.0088	1333.3698	1129.3254	1553.6094
ENSMUSG00000031403	20343.027	6286.2554	5963.7266	4800.1187
ENSMUSG00000031409	1.574386	0.0	1.8015001	0.0
ENSMUSG00000031410	2.9438164	1.968688	2.0085235	1.9542502
ENSMUSG00000031411	0.9560568	0.0	0.0	0.0
ENSMUSG00000031422	10160.108	4190.937	5008.375	4021.5298
ENSMUSG00000031424	23.731728	2.6440716	5.3988333	4.530825
ENSMUSG00000031425	29.866858	5.5350842	14.776776	16.62061
ENSMUSG00000031428	2059.3323	648.51263	1200.4456	889.0639
ENSMUSG00000031429	2667.4	1024.4338	1454.766	1047.4916
ENSMUSG00000031430	0.0	0.0	0.0	0.0
ENSMUSG00000031431	1613.6589	680.0424	1118.7191	1049.0963
ENSMUSG00000031432	5371.8994	2342.15	2652.6477	1579.6755
ENSMUSG00000031433	543.79425	211.32133	250.92177	257.02686
ENSMUSG00000031434	0.0	2.303563	0.7736354	2.25707
ENSMUSG00000031438	141.431	317.97153	379.89038	350.21735
ENSMUSG00000031441	1556.9521	528.27637	338.0074	629.429
ENSMUSG00000031442	398.01044	202.06093	135.2478	342.75208
ENSMUSG00000031443	0.0	30.58709	15.661981	68.173935
ENSMUSG00000031444	6.969297	546.2186	278.72784	1301.6533
ENSMUSG00000031445	1.4722822	0.0	0.0	1.3097749
ENSMUSG00000031446	3065.03	969.10913	2065.735	1330.7426
ENSMUSG00000031447	15534.911	5913.0522	6856.4233	7216.5093
ENSMUSG00000031448	0.0	0.0	0.0	0.0
ENSMUSG00000031449	0.0	0.0	0.0	0.0
ENSMUSG00000031450	7.5288944	7.0195217	6.9248147	5.626864
ENSMUSG00000031451	2.814862	1.0109026	3.2206287	0.9288788
ENSMUSG00000031452	0.0	0.0	1.0490478	0.0
ENSMUSG00000031453	9421.631	3931.2068	3623.3613	5730.7886
ENSMUSG00000031458	115.99242	39.680866	83.32128	43.45403
ENSMUSG00000031461	15.840751	13.839711	8.228606	3.8918583
ENSMUSG00000031465	45.542862	16.763786	30.47293	16.325794
ENSMUSG00000031467	2386.3247	1418.4569	1764.4613	1141.1859
ENSMUSG00000031471	0.0	0.0	0.0	0.0
ENSMUSG00000031478	116.788826	37.787292	75.140755	57.24167
ENSMUSG00000031479	5637.7573	1713.4534	2832.6028	1901.4218
ENSMUSG00000031480	10.903203	11.56604	19.169647	22.648304
ENSMUSG00000031481	0.0	0.0	0.0	0.0
ENSMUSG00000031482	924.0241	370.86713	454.2215	272.47308
ENSMUSG00000031483	2658.6038	832.7677	912.2748	1032.8136
ENSMUSG00000031485	4402.1665	887.6974	984.7196	927.45874
ENSMUSG00000031486	0.0	0.0	3.1471112	0.0
ENSMUSG00000031487	683.3979	184.0812	167.12375	299.59595
ENSMUSG00000031488	1359.6096	387.36722	342.66467	785.8337
ENSMUSG00000031489	0.0	0.995706	1.1862001	0.0
ENSMUSG00000031490	678.3326	165.8435	183.52515	255.63019
ENSMUSG00000031491	0.0	0.0	0.0	0.0
ENSMUSG00000031492	10.200839	4.0636873	0.0	0.0
ENSMUSG00000031493	3.1527932	0.0	0.96857035	2.6265943
ENSMUSG00000031494	0.0	0.0	3.147195	0.0
ENSMUSG00000031495	0.0	0.0	0.0	0.0
ENSMUSG00000031497	12.546667	7.512546	19.123503	8.654365
ENSMUSG00000031502	3.1666813	2.0633268	0.0	0.0
ENSMUSG00000031503	1.9201332	0.9807417	2.14861	9.3549795
ENSMUSG00000031504	371.4217	154.08162	149.60095	187.17033
ENSMUSG00000031505	964.5986	302.37283	360.12167	368.23407
ENSMUSG00000031506	20695.486	5270.6304	7030.6616	5872.411
ENSMUSG00000031508	3530.974	1213.7561	1328.7699	1057.361
ENSMUSG00000031509	0.0	0.0	0.0	0.0
ENSMUSG00000031510	0.0	0.0	0.0	0.0
ENSMUSG00000031511	5687.3696	2036.0945	1226.2919	2415.8977
ENSMUSG00000031512	0.0	0.0	1.0277239	0.95348525
ENSMUSG00000031513	8238.262	2522.1184	3018.91	2658.9475
ENSMUSG00000031516	2297.976	770.0908	972.77765	869.9241
ENSMUSG00000031517	0.0	0.0	0.0	0.9338696
ENSMUSG00000031518	0.0	0.0	0.0	0.0
ENSMUSG00000031519	22.916656	6.0725646	8.807198	0.96157306
ENSMUSG00000031520	585.5402	188.58623	246.75111	268.0019
ENSMUSG00000031521	927.6593	255.95872	412.25073	282.65506
ENSMUSG00000031523	5.825416	1.9007404	2.072522	10.723818
ENSMUSG00000031527	12737.361	4664.5537	3564.9424	3638.128
ENSMUSG00000031529	3976.3838	1303.896	1058.7296	1545.8931
ENSMUSG00000031530	87.33733	41.87839	12.992159	30.394894
ENSMUSG00000031532	15097.074	3422.8252	2935.6755	5053.7314
ENSMUSG00000031533	1245.167	401.86887	638.60333	387.392
ENSMUSG00000031534	841.5033	332.82098	670.5423	382.53052
ENSMUSG00000031535	0.97592515	0.9889395	0.0	0.0
ENSMUSG00000031536	1050.8534	399.81543	772.46356	395.8914
ENSMUSG00000031537	3960.9827	1519.8828	1235.559	2401.9275
ENSMUSG00000031538	6.9243464	2.2996895	4.7697463	2.1461728
ENSMUSG00000031539	581.06775	177.29512	261.66208	336.16992
ENSMUSG00000031540	11592.978	4422.25	2567.422	4842.4883
ENSMUSG00000031543	87.51931	68.65489	44.0007	37.667015
ENSMUSG00000031545	6652.1943	2662.429	2126.1904	2848.3386
ENSMUSG00000031546	3288.999	902.3302	1445.369	1055.2872
ENSMUSG00000031548	0.0	0.0	0.0	0.0
ENSMUSG00000031549	0.0	0.0	0.0	1.867819
ENSMUSG00000031551	0.0	8.910839	7.195435	10.696213
ENSMUSG00000031552	0.95613825	0.0	0.0	0.0
ENSMUSG00000031553	51.609573	27.117628	19.160198	46.857998
ENSMUSG00000031554	0.0	0.0	0.0	0.0
ENSMUSG00000031555	2044.915	1015.22925	731.83405	1086.8396
ENSMUSG00000031556	1562.2386	474.76907	667.23914	605.5727
ENSMUSG00000031557	28714.35	7834.6094	6026.0615	12288.611
ENSMUSG00000031558	4.7111554	1.1675057	1.9891716	11.091021
ENSMUSG00000031559	2.178255	2.145413	2.0945697	0.0
ENSMUSG00000031561	1.6281332	0.0	0.0	2.063702
ENSMUSG00000031562	1251.1257	323.33276	315.32693	225.38295
ENSMUSG00000031563	180.7987	29.847698	34.034405	50.980526
ENSMUSG00000031565	10.48491	6.751943	13.580218	10.746769
ENSMUSG00000031568	3450.2568	1022.1532	1458.5787	1081.8037
ENSMUSG00000031570	458.96402	247.56346	232.38846	189.1138
ENSMUSG00000031574	59.36946	26.266375	27.765518	22.840849
ENSMUSG00000031575	4605.817	1762.6577	2324.413	1882.3661
ENSMUSG00000031576	0.0	1.3762653	0.0	0.71399873
ENSMUSG00000031577	1273.9125	360.2807	428.15875	412.95428
ENSMUSG00000031578	6614.7056	2044.1145	2803.843	1840.449
ENSMUSG00000031583	3692.919	1467.0581	1491.5095	1878.4099
ENSMUSG00000031584	7926.8477	2778.6738	1697.4336	2230.751
ENSMUSG00000031585	2622.7773	942.489	1491.6083	848.49365
ENSMUSG00000031586	1747.0492	426.47714	511.77396	747.74695
ENSMUSG00000031590	3801.3481	1419.4369	3557.0508	1949.4891
ENSMUSG00000031591	3883.2925	1486.6082	1718.973	1611.4414
ENSMUSG00000031592	4792.782	2172.8738	2614.0173	1970.3971
ENSMUSG00000031594	3.7726088	0.0	2.0448601	1.0465249
ENSMUSG00000031595	5.1340737	0.0	7.117174	3.349962
ENSMUSG00000031596	6.1085463	384.55038	33.803352	468.62933
ENSMUSG00000031600	2350.718	842.5317	1005.17224	697.06036
ENSMUSG00000031601	3761.223	1731.158	2240.189	1174.1962
ENSMUSG00000031603	0.0	0.0	0.0	0.0
ENSMUSG00000031604	11614.093	2316.1428	2491.908	2634.2314
ENSMUSG00000031605	2071.8113	388.6833	418.34314	670.62396
ENSMUSG00000031608	5622.307	1985.7903	2046.5856	1969.1888
ENSMUSG00000031609	676.0141	355.319	859.13776	232.76091
ENSMUSG00000031610	0.0	0.0	7.343428	0.0
ENSMUSG00000031613	0.0	0.0	0.0	0.0
ENSMUSG00000031616	0.0	1.009173	0.0	0.0
ENSMUSG00000031617	1898.442	741.17993	733.8679	548.22266
ENSMUSG00000031618	85.7682	3.2535636	4.1331763	6.2579246
ENSMUSG00000031620	0.9560633	0.0	0.0	0.0
ENSMUSG00000031621	0.0	0.0	0.0	0.0
ENSMUSG00000031622	7685.7456	2208.0535	2212.1287	2694.6113
ENSMUSG00000031626	13.766614	2.031054	2.1120603	1.7477893
ENSMUSG00000031627	4897.7803	2043.5474	2266.2007	2435.6714
ENSMUSG00000031628	27043.139	9314.191	6908.294	8418.243
ENSMUSG00000031629	784.35736	197.41357	190.49118	155.62585
ENSMUSG00000031631	3030.977	1498.1998	1132.4318	1212.5034
ENSMUSG00000031633	8021.736	2606.909	2655.0469	2461.0193
ENSMUSG00000031634	2143.3225	711.7475	1033.2585	815.56604
ENSMUSG00000031635	0.0	0.0	0.0	0.0
ENSMUSG00000031636	1.0401856	0.0	0.99972415	0.0
ENSMUSG00000031637	1.0534558	0.72139335	2.5786161	2.4649785
ENSMUSG00000031639	50.877464	52.772182	45.571087	30.275576
ENSMUSG00000031640	0.0	0.0	0.0	0.0
ENSMUSG00000031641	627.68134	196.22931	270.64825	203.59879
ENSMUSG00000031642	559.3199	269.0689	196.42969	281.4605
ENSMUSG00000031644	1216.321	572.02563	468.90228	548.98596
ENSMUSG00000031645	0.0	0.0	0.0	0.0
ENSMUSG00000031647	27.934416	22.809484	9.809541	26.916594
ENSMUSG00000031651	4.6617823	3.1933856	4.644432	2.0149574
ENSMUSG00000031652	4835.698	1946.4259	2042.0266	2697.9414
ENSMUSG00000031654	0.0	0.0	0.0	0.0
ENSMUSG00000031657	4741.4907	1818.9849	2117.8628	1206.7603
ENSMUSG00000031659	10477.612	2637.3545	3649.0994	3691.0164
ENSMUSG00000031660	4282.6533	1234.0653	2746.8367	1636.7382
ENSMUSG00000031661	3.6196172	1.2644453	1.3481325	1.1450114
ENSMUSG00000031662	635.90436	293.58282	371.1071	470.9079
ENSMUSG00000031665	0.0	0.0	1.0420451	0.9409387
ENSMUSG00000031666	15023.342	6251.5864	7228.7983	8287.861
ENSMUSG00000031667	888.81946	202.83781	259.96124	280.6263
ENSMUSG00000031668	5609.023	2482.2954	1530.6138	2415.292
ENSMUSG00000031669	1618.6442	567.57745	823.3079	534.0497
ENSMUSG00000031671	888.7358	188.94133	324.78036	292.1577
ENSMUSG00000031672	16973.055	5029.653	3541.867	4606.108
ENSMUSG00000031673	1556.2551	560.7093	565.604	656.2603
ENSMUSG00000031681	922.593	333.83884	416.38757	437.74863
ENSMUSG00000031682	0.0	0.0	0.0	0.0
ENSMUSG00000031683	6528.784	1913.4242	3360.693	1887.7969
ENSMUSG00000031684	2120.176	1252.3306	1051.1108	1165.2478
ENSMUSG00000031688	0.0	0.0	0.0	0.0
ENSMUSG00000031691	6484.9395	2213.7805	857.78424	2855.1384
ENSMUSG00000031696	17916.682	5638.7	5863.4917	4358.389
ENSMUSG00000031697	4245.907	1442.7085	3206.4453	1134.4033
ENSMUSG00000031698	3.0684626	35.955627	8.041261	5.219264
ENSMUSG00000031700	107.14279	45.26199	73.42356	27.291868
ENSMUSG00000031701	15413.753	4580.635	4108.859	5132.2446
ENSMUSG00000031703	5248.235	2260.2664	2937.9224	2052.3516
ENSMUSG00000031706	858.5575	225.53505	206.94833	380.41214
ENSMUSG00000031708	6946.4683	1966.769	2164.3035	2700.3284
ENSMUSG00000031709	3.3056495	158.34132	191.70447	527.30963
ENSMUSG00000031710	0.0	0.0	0.0	0.0
ENSMUSG00000031711	3502.7385	1160.6184	1502.4717	1088.3845
ENSMUSG00000031712	27.6209	58.401894	73.686325	66.203835
ENSMUSG00000031714	0.7706676	18.491863	4.394084	89.59401
ENSMUSG00000031715	18102.68	9113.726	13234.099	6444.665
ENSMUSG00000031722	1.7280544	94.82977	200.94513	294.59296
ENSMUSG00000031723	624.29407	227.03111	246.15321	237.59079
ENSMUSG00000031725	0.9561327	0.0	0.0	0.0
ENSMUSG00000031727	0.0	0.0	0.0	0.0
ENSMUSG00000031728	127.595604	53.250694	78.11652	78.1473
ENSMUSG00000031729	5775.0737	2207.7888	3565.3022	2571.5435
ENSMUSG00000031730	1253.9368	279.98987	264.1897	256.77673
ENSMUSG00000031731	13697.213	5637.4644	5271.4272	4568.8506
ENSMUSG00000031732	1372.8715	557.0559	460.43896	533.2519
ENSMUSG00000031734	0.0	0.0	1.1179962	0.87804615
ENSMUSG00000031736	7.4788523	1.4916971	6.528486	1.6529001
ENSMUSG00000031737	0.0	0.0	0.0	0.0
ENSMUSG00000031738	0.0	0.0	0.0	0.0
ENSMUSG00000031740	0.0	5.4616895	7.1521454	2.0699706
ENSMUSG00000031748	4.003314	8.248744	0.91247904	0.0
ENSMUSG00000031749	546.9641	156.17094	114.86688	205.63075
ENSMUSG00000031750	4.8252664	1.7929724	0.0	0.0
ENSMUSG00000031751	19369.72	4578.214	2451.724	4977.9473
ENSMUSG00000031753	1359.7606	733.76306	594.5675	1185.9288
ENSMUSG00000031754	8859.297	3098.5728	6230.345	2865.0183
ENSMUSG00000031755	79.150536	86.36112	118.98748	180.61375
ENSMUSG00000031756	1492.5972	550.0983	761.6511	513.2851
ENSMUSG00000031757	0.0	0.0	0.0	0.0
ENSMUSG00000031758	659.4719	87.03451	115.61371	156.90973
ENSMUSG00000031760	3.8687785	1.0506794	0.0	3.6521137
ENSMUSG00000031762	40.6348	17.710598	15.976963	22.943357
ENSMUSG00000031765	184.1075	47.50579	74.24602	84.67658
ENSMUSG00000031766	10.967788	6.877339	3.553801	4.3786144
ENSMUSG00000031767	529.8122	210.68436	455.07474	283.33398
ENSMUSG00000031770	3407.242	700.9943	1066.0835	694.312
ENSMUSG00000031772	0.9810082	1.0046246	1.074014	0.0
ENSMUSG00000031774	3427.7012	1088.2955	1484.59	1491.039
ENSMUSG00000031775	0.0	0.0	0.0	0.0
ENSMUSG00000031776	6688.555	1681.1482	2825.1682	1910.9883
ENSMUSG00000031778	11.596427	10.135858	14.389988	22.542225
ENSMUSG00000031779	17.596119	448.1285	434.39142	1037.2242
ENSMUSG00000031780	2.890974	0.0	0.0	1.8532661
ENSMUSG00000031781	3832.584	734.24133	820.2961	883.755
ENSMUSG00000031782	1589.0808	410.8339	354.72125	470.3836
ENSMUSG00000031783	4189.2417	1053.9434	1356.3539	1048.2665
ENSMUSG00000031785	77.86879	242.9036	34.76979	466.9694
ENSMUSG00000031786	0.0	6.429272	0.0	4.4827604
ENSMUSG00000031787	2624.3162	450.6171	283.60733	1116.422
ENSMUSG00000031788	421.8032	72.69672	105.96041	168.69307
ENSMUSG00000031789	3.279906	14.719345	2.190184	0.0
ENSMUSG00000031790	2.9774802	0.80595	1.6609433	21.681805
ENSMUSG00000031791	66.8834	21.514952	20.048832	45.912354
ENSMUSG00000031792	2227.5442	630.61035	764.026	788.5679
ENSMUSG00000031796	1758.8525	538.5354	680.1946	468.9931
ENSMUSG00000031799	35101.914	10052.034	20158.297	9490.678
ENSMUSG00000031802	2.8684494	0.0	0.0	0.0
